,Sentence #,Word,POS,Tag
11750,Sentence: 5647,where,WRB,O
11751,Sentence: 5647,there,EX,O
11752,Sentence: 5647,are,VBP,O
11753,Sentence: 5647,64,CD,O
11754,Sentence: 5647,base,NN,O
11755,Sentence: 5647,classes,NNS,O
11756,Sentence: 5647,",",",",O
11757,Sentence: 5647,16,CD,O
11758,Sentence: 5647,validation,NN,O
11759,Sentence: 5647,classes,NNS,O
11760,Sentence: 5647,",",",",O
11761,Sentence: 5647,and,CC,O
11762,Sentence: 5647,20,CD,O
11763,Sentence: 5647,novel,NN,O
11764,Sentence: 5647,classes,NNS,O
11765,Sentence: 5647,.,.,O
1203,Sentence: 4505,In,IN,O
1204,Sentence: 4505,the,DT,O
1205,Sentence: 4505,Books,NNP,B
1206,Sentence: 4505,dataset,NN,I
1207,Sentence: 4505,",",",",O
1208,Sentence: 4505,NTSeg,NNP,O
1209,Sentence: 4505,performs,VBZ,O
1210,Sentence: 4505,reasonably,RB,O
1211,Sentence: 4505,better,RBR,O
1212,Sentence: 4505,",",",",O
1213,Sentence: 4505,but,CC,O
1214,Sentence: 4505,the,DT,O
1215,Sentence: 4505,improvement,NN,O
1216,Sentence: 4505,obtained,VBN,O
1217,Sentence: 4505,is,VBZ,O
1218,Sentence: 4505,not,RB,O
1219,Sentence: 4505,very,RB,O
1220,Sentence: 4505,high,JJ,O
1221,Sentence: 4505,considering,VBG,O
1222,Sentence: 4505,both,DT,O
1223,Sentence: 4505,Pk,NNP,O
1224,Sentence: 4505,and,CC,O
1225,Sentence: 4505,WinDiff,NNP,O
1226,Sentence: 4505,metrics,NNS,O
1227,Sentence: 4505,.,.,O
12591,Sentence: 3598,We,PRP,O
12592,Sentence: 3598,empirically,RB,O
12593,Sentence: 3598,evaluate,VB,O
12594,Sentence: 3598,our,PRP$,O
12595,Sentence: 3598,method,NN,O
12596,Sentence: 3598,on,IN,O
12597,Sentence: 3598,more,RBR,O
12598,Sentence: 3598,complex,JJ,O
12599,Sentence: 3598,random,NN,O
12600,Sentence: 3598,graph,NN,O
12601,Sentence: 3598,models,NNS,O
12602,Sentence: 3598,and,CC,O
12603,Sentence: 3598,on,IN,O
12604,Sentence: 3598,the,DT,O
12605,Sentence: 3598,Netflix,NNP,B
12606,Sentence: 3598,Challenge,NNP,I
12607,Sentence: 3598,dataset,NN,I
12608,Sentence: 3598,demonstrating,VBG,O
12609,Sentence: 3598,the,DT,O
12610,Sentence: 3598,effectiveness,NN,O
12611,Sentence: 3598,of,IN,O
12612,Sentence: 3598,our,PRP$,O
12613,Sentence: 3598,method,NN,O
12614,Sentence: 3598,over,IN,O
12615,Sentence: 3598,those,DT,O
12616,Sentence: 3598,of,IN,O
12617,Sentence: 3598,],NNP,O
12618,Sentence: 3598,.,.,O
12619,Sentence: 3598, ,NN,O
9825,Sentence: 4238,Let,VB,O
9826,Sentence: 4238,us,PRP,O
9827,Sentence: 4238,consider,VB,O
9828,Sentence: 4238,the,DT,O
9829,Sentence: 4238,Pioneer,NNP,B
9830,Sentence: 4238,dataset,NN,I
9831,Sentence: 4238,which,WDT,O
9832,Sentence: 4238,contains,VBZ,O
9833,Sentence: 4238,sequences,NNS,O
9834,Sentence: 4238,of,IN,O
9835,Sentence: 4238,a,DT,O
9836,Sentence: 4238,robot,NN,O
9837,Sentence: 4238,'s,POS,O
9838,Sentence: 4238,actions,NNS,O
9839,Sentence: 4238,when,WRB,O
9840,Sentence: 4238,it,PRP,O
9841,Sentence: 4238,is,VBZ,O
9842,Sentence: 4238,moving,VBG,O
9843,Sentence: 4238,around,RB,O
9844,Sentence: 4238,.,.,O
9845,Sentence: 4238, ,NN,O
8138,Sentence: 4167,For,IN,O
8139,Sentence: 4167,the,DT,O
8140,Sentence: 4167,cancer,NN,O
8141,Sentence: 4167,(,(,O
8142,Sentence: 4167,NCI60,NNP,B
8143,Sentence: 4167,),),I
8144,Sentence: 4167,dataset,NN,I
8145,Sentence: 4167,",",",",O
8146,Sentence: 4167,we,PRP,O
8147,Sentence: 4167,have,VBP,O
8148,Sentence: 4167,15,CD,O
8149,Sentence: 4167,in,IN,O
8150,Sentence: 4167,the,DT,O
8151,Sentence: 4167,Pareto,NNP,O
8152,Sentence: 4167,optimal,JJ,O
8153,Sentence: 4167,front,NN,O
8154,Sentence: 4167,;,:,O
8155,Sentence: 4167,this,DT,O
8156,Sentence: 4167,value,NN,O
8157,Sentence: 4167,also,RB,O
8158,Sentence: 4167,ranks,VBZ,O
8159,Sentence: 4167,the,DT,O
8160,Sentence: 4167,sixth,JJ,O
8161,Sentence: 4167,for,IN,O
8162,Sentence: 4167,DB,NNP,O
8163,Sentence: 4167,index,NN,O
8164,Sentence: 4167,",",",",O
8165,Sentence: 4167,fifth,NN,O
8166,Sentence: 4167,for,IN,O
8167,Sentence: 4167,SD,NNP,O
8168,Sentence: 4167,index,NN,O
8169,Sentence: 4167,and,CC,O
8170,Sentence: 4167,the,DT,O
8171,Sentence: 4167,fifth,NN,O
8172,Sentence: 4167,for,IN,O
8173,Sentence: 4167,C,NNP,O
8174,Sentence: 4167,index,NN,O
8175,Sentence: 4167,.,.,O
18151,Sentence: 5918,Question,NN,O
18152,Sentence: 5918,Generation,NNP,O
18153,Sentence: 5918,Performance,NNP,O
18154,Sentence: 5918,on,IN,O
18155,Sentence: 5918,VQA,NNP,B
18156,Sentence: 5918,v2.0,JJ,I
18157,Sentence: 5918,validation,NN,I
18158,Sentence: 5918,set,VBN,I
18159,Sentence: 5918,",",",",O
18160,Sentence: 5918,*,JJ,O
18161,Sentence: 5918,signifies,NNS,O
18162,Sentence: 5918,results,NNS,O
18163,Sentence: 5918,on,IN,O
18164,Sentence: 5918,a,DT,O
18165,Sentence: 5918,constrained,JJ,O
18166,Sentence: 5918,subset,NN,O
18167,Sentence: 5918,as,IN,O
18168,Sentence: 5918,done,VBN,O
18169,Sentence: 5918,in,IN,O
18170,Sentence: 5918,.,.,O
4082,Sentence: 5310,Here,RB,O
4083,Sentence: 5310,the,DT,O
4084,Sentence: 5310,models,NNS,O
4085,Sentence: 5310,are,VBP,O
4086,Sentence: 5310,trained,VBN,O
4087,Sentence: 5310,on,IN,O
4088,Sentence: 5310,domain,NN,O
4089,Sentence: 5310,A,NNP,O
4090,Sentence: 5310,and,CC,O
4091,Sentence: 5310,tested,VBN,O
4092,Sentence: 5310,on,IN,O
4093,Sentence: 5310,domain,NN,O
4094,Sentence: 5310,B,NNP,O
4095,Sentence: 5310,",",",",O
4096,Sentence: 5310,denoted,VBD,O
4097,Sentence: 5310,as,IN,O
4098,Sentence: 5310,A,NNP,O
4099,Sentence: 5310,→,NNP,O
4100,Sentence: 5310,B.,NNP,O
4101,Sentence: 5310,We,PRP,O
4102,Sentence: 5310,show,VBP,O
4103,Sentence: 5310,that,IN,O
4104,Sentence: 5310,learning,VBG,O
4105,Sentence: 5310,depth,NN,O
4106,Sentence: 5310,from,IN,O
4107,Sentence: 5310,focus,NN,O
4108,Sentence: 5310,cues,NNS,O
4109,Sentence: 5310,",",",",O
4110,Sentence: 5310,though,IN,O
4111,Sentence: 5310,not,RB,O
4112,Sentence: 5310,achieving,VBG,O
4113,Sentence: 5310,better,RBR,O
4114,Sentence: 5310,results,NNS,O
4115,Sentence: 5310,than,IN,O
4116,Sentence: 5310,the,DT,O
4117,Sentence: 5310,supervised,JJ,O
4118,Sentence: 5310,methods,NNS,O
4119,Sentence: 5310,-but,RBR,O
4120,Sentence: 5310,comparable,JJ,O
4121,Sentence: 5310,with,IN,O
4122,Sentence: 5310,top,JJ,O
4123,Sentence: 5310,methods,NNS,O
4124,Sentence: 5310,in,IN,O
4125,Sentence: 5310,KITTI,NNP,B
4126,Sentence: 5310,and,CC,I
4127,Sentence: 5310,Make3D,NNP,I
4128,Sentence: 5310,datasets,NNS,I
4129,Sentence: 5310,",",",",O
4130,Sentence: 5310,achieves,NNS,O
4131,Sentence: 5310,better,JJR,O
4132,Sentence: 5310,generalization,NN,O
4133,Sentence: 5310,expressed,VBN,O
4134,Sentence: 5310,by,IN,O
4135,Sentence: 5310,higher,JJR,O
4136,Sentence: 5310,results,NNS,O
4137,Sentence: 5310,in,IN,O
4138,Sentence: 5310,cross,NN,O
4139,Sentence: 5310,domain,NN,O
4140,Sentence: 5310,evaluation,NN,O
4141,Sentence: 5310,.,.,O
1371,Sentence: 3143,We,PRP,O
1372,Sentence: 3143,consider,VBP,O
1373,Sentence: 3143,8,CD,O
1374,Sentence: 3143,document,NN,O
1375,Sentence: 3143,classification,NN,O
1376,Sentence: 3143,datasets,NNS,O
1377,Sentence: 3143,:,:,O
1378,Sentence: 3143,BBC,NNP,B
1379,Sentence: 3143,sports,NNS,O
1380,Sentence: 3143,news,NN,O
1381,Sentence: 3143,articles,NNS,O
1382,Sentence: 3143,(,(,O
1383,Sentence: 3143,BBCSPORT,NNP,O
1384,Sentence: 3143,),),O
1385,Sentence: 3143,labeled,VBN,O
1386,Sentence: 3143,by,IN,O
1387,Sentence: 3143,sport,NN,O
1388,Sentence: 3143,;,:,O
1389,Sentence: 3143,tweets,NNS,O
1390,Sentence: 3143,labeled,VBN,O
1391,Sentence: 3143,by,IN,O
1392,Sentence: 3143,sentiments,NNS,O
1393,Sentence: 3143,(,(,O
1394,Sentence: 3143,TWITTER,NNP,O
1395,Sentence: 3143,),),O
1396,Sentence: 3143,;,:,O
1397,Sentence: 3143,Amazon,NNP,O
1398,Sentence: 3143,reviews,VBZ,O
1399,Sentence: 3143,labeled,VBN,O
1400,Sentence: 3143,by,IN,O
1401,Sentence: 3143,category,NN,O
1402,Sentence: 3143,(,(,O
1403,Sentence: 3143,AMAZON,NNP,O
1404,Sentence: 3143,),),O
1405,Sentence: 3143,;,:,O
1406,Sentence: 3143,Reuters,NNP,O
1407,Sentence: 3143,news,NN,O
1408,Sentence: 3143,articles,NNS,O
1409,Sentence: 3143,labeled,VBN,O
1410,Sentence: 3143,by,IN,O
1411,Sentence: 3143,topic,NN,O
1412,Sentence: 3143,(,(,O
1413,Sentence: 3143,REUTERS,NNP,O
1414,Sentence: 3143,),),O
1415,Sentence: 3143,(,(,O
1416,Sentence: 3143,we,PRP,O
1417,Sentence: 3143,use,VBP,O
1418,Sentence: 3143,the,DT,O
1419,Sentence: 3143,8-class,JJ,O
1420,Sentence: 3143,version,NN,O
1421,Sentence: 3143,and,CC,O
1422,Sentence: 3143,train,NN,O
1423,Sentence: 3143,-,:,O
1424,Sentence: 3143,test,NN,O
1425,Sentence: 3143,split,NN,O
1426,Sentence: 3143,of,IN,O
1427,Sentence: 3143,),),O
1428,Sentence: 3143,;,:,O
1429,Sentence: 3143,medical,JJ,O
1430,Sentence: 3143,abstracts,NNS,O
1431,Sentence: 3143,labeled,VBN,O
1432,Sentence: 3143,by,IN,O
1433,Sentence: 3143,cardiovascular,JJ,O
1434,Sentence: 3143,disease,NN,O
1435,Sentence: 3143,types,NNS,O
1436,Sentence: 3143,(,(,O
1437,Sentence: 3143,OHSUMED,NNP,O
1438,Sentence: 3143,),),O
1439,Sentence: 3143,(,(,O
1440,Sentence: 3143,using,VBG,O
1441,Sentence: 3143,10,CD,O
1442,Sentence: 3143,classes,NNS,O
1443,Sentence: 3143,and,CC,O
1444,Sentence: 3143,train,VB,O
1445,Sentence: 3143,-,:,O
1446,Sentence: 3143,test,NN,O
1447,Sentence: 3143,split,NN,O
1448,Sentence: 3143,as,IN,O
1449,Sentence: 3143,in,IN,O
1450,Sentence: 3143,),),O
1451,Sentence: 3143,;,:,O
1452,Sentence: 3143,sentences,NNS,O
1453,Sentence: 3143,from,IN,O
1454,Sentence: 3143,scientific,JJ,O
1455,Sentence: 3143,articles,NNS,O
1456,Sentence: 3143,labeled,VBN,O
1457,Sentence: 3143,by,IN,O
1458,Sentence: 3143,publisher,NN,O
1459,Sentence: 3143,(,(,O
1460,Sentence: 3143,CLASSIC,NNP,O
1461,Sentence: 3143,),),O
1462,Sentence: 3143,;,:,O
1463,Sentence: 3143,newsgroup,JJ,O
1464,Sentence: 3143,posts,NNS,O
1465,Sentence: 3143,labeled,VBN,O
1466,Sentence: 3143,by,IN,O
1467,Sentence: 3143,category,NN,O
1468,Sentence: 3143,(,(,O
1469,Sentence: 3143,20NEWS,CD,O
1470,Sentence: 3143,),),O
1471,Sentence: 3143,",",",",O
1472,Sentence: 3143,with,IN,O
1473,Sentence: 3143,"""",NN,O
1474,Sentence: 3143,by,IN,O
1475,Sentence: 3143,-,:,O
1476,Sentence: 3143,date,NN,O
1477,Sentence: 3143,"""",NN,O
1478,Sentence: 3143,train,VBP,O
1479,Sentence: 3143,-,:,O
1480,Sentence: 3143,test,NN,O
1481,Sentence: 3143,split,NN,O
1482,Sentence: 3143,and,CC,O
1483,Sentence: 3143,removing,VBG,O
1484,Sentence: 3143,headers,NNS,O
1485,Sentence: 3143,",",",",O
1486,Sentence: 3143,footers,NNS,O
1487,Sentence: 3143,and,CC,O
1488,Sentence: 3143,quotes,NNS,O
1489,Sentence: 3143,;,:,O
1490,Sentence: 3143,2,CD,O
1491,Sentence: 3143,and,CC,O
1492,Sentence: 3143,Project,NNP,O
1493,Sentence: 3143,Gutenberg,NNP,O
1494,Sentence: 3143,full,JJ,O
1495,Sentence: 3143,-,:,O
1496,Sentence: 3143,length,NN,O
1497,Sentence: 3143,books,NNS,O
1498,Sentence: 3143,from,IN,O
1499,Sentence: 3143,142,CD,O
1500,Sentence: 3143,authors,NNS,O
1501,Sentence: 3143,(,(,O
1502,Sentence: 3143,GUTENBERG,NNP,O
1503,Sentence: 3143,),),O
1504,Sentence: 3143,using,VBG,O
1505,Sentence: 3143,the,DT,O
1506,Sentence: 3143,author,NN,O
1507,Sentence: 3143,names,RB,O
1508,Sentence: 3143,as,IN,O
1509,Sentence: 3143,classes,NNS,O
1510,Sentence: 3143,and,CC,O
1511,Sentence: 3143,80/20,CD,O
1512,Sentence: 3143,train,NN,O
1513,Sentence: 3143,-,:,O
1514,Sentence: 3143,test,NN,O
1515,Sentence: 3143,split,NN,O
1516,Sentence: 3143,in,IN,O
1517,Sentence: 3143,the,DT,O
1518,Sentence: 3143,order,NN,O
1519,Sentence: 3143,of,IN,O
1520,Sentence: 3143,document,NN,O
1521,Sentence: 3143,appearance,NN,O
1522,Sentence: 3143,.,.,O
6297,Sentence: 5409,More,RBR,O
6298,Sentence: 5409,recent,JJ,O
6299,Sentence: 5409,MSU,NNP,O
6300,Sentence: 5409,-,:,O
6301,Sentence: 5409,USSA,NNP,O
6302,Sentence: 5409, ,NNP,O
6303,Sentence: 5409,and,CC,O
6304,Sentence: 5409,OULU,NNP,B
6305,Sentence: 5409,-,:,I
6306,Sentence: 5409,NPU,NNP,I
6307,Sentence: 5409,datasets,NNS,I
6308,Sentence: 5409, ,NNP,O
6309,Sentence: 5409,do,VBP,O
6310,Sentence: 5409,not,RB,O
6311,Sentence: 5409,include,VB,O
6312,Sentence: 5409,significant,JJ,O
6313,Sentence: 5409,variations,NNS,O
6314,Sentence: 5409,in,IN,O
6315,Sentence: 5409,poses,NNS,O
6316,Sentence: 5409,",",",",O
6317,Sentence: 5409,illuminations,NNS,O
6318,Sentence: 5409,",",",",O
6319,Sentence: 5409,and,CC,O
6320,Sentence: 5409,expressions,NNS,O
6321,Sentence: 5409,.,.,O
281,Sentence: 3825,achieved,VBN,O
282,Sentence: 3825,their,PRP$,O
283,Sentence: 3825,best,JJS,O
284,Sentence: 3825,result,NN,O
285,Sentence: 3825,when,WRB,O
286,Sentence: 3825,using,VBG,O
287,Sentence: 3825,a,DT,O
288,Sentence: 3825,domain,NN,O
289,Sentence: 3825,-,:,O
290,Sentence: 3825,specific,NN,O
291,Sentence: 3825,(,(,O
292,Sentence: 3825,dynamic,JJ,O
293,Sentence: 3825,reposing,NN,O
294,Sentence: 3825,),),O
295,Sentence: 3825,neural,JJ,O
296,Sentence: 3825,network,NN,O
297,Sentence: 3825,approach,NN,O
298,Sentence: 3825,for,IN,O
299,Sentence: 3825,classifying,VBG,O
300,Sentence: 3825,the,DT,O
301,Sentence: 3825,molecules,NNS,O
302,Sentence: 3825,of,IN,O
303,Sentence: 3825,the,DT,O
304,Sentence: 3825,MUSK2,NNP,B
305,Sentence: 3825,dataset,NN,I
306,Sentence: 3825,.,.,O
17181,Sentence: 5120,For,IN,O
17182,Sentence: 5120,the,DT,O
17183,Sentence: 5120,testing,NN,O
17184,Sentence: 5120,time,NN,O
17185,Sentence: 5120,",",",",O
17186,Sentence: 5120,the,DT,O
17187,Sentence: 5120,benefit,NN,O
17188,Sentence: 5120,of,IN,O
17189,Sentence: 5120,binary,JJ,O
17190,Sentence: 5120,dimension,NN,O
17191,Sentence: 5120,reduction,NN,O
17192,Sentence: 5120,for,IN,O
17193,Sentence: 5120,our,PRP$,O
17194,Sentence: 5120,methods,NNS,O
17195,Sentence: 5120,and,CC,O
17196,Sentence: 5120,other,JJ,O
17197,Sentence: 5120,three,CD,O
17198,Sentence: 5120,hashing,VBG,O
17199,Sentence: 5120,algorithms,NN,O
17200,Sentence: 5120,is,VBZ,O
17201,Sentence: 5120,clearly,RB,O
17202,Sentence: 5120,shown,VBN,O
17203,Sentence: 5120,on,IN,O
17204,Sentence: 5120,the,DT,O
17205,Sentence: 5120,SUN397,NNP,B
17206,Sentence: 5120,dataset,NN,I
17207,Sentence: 5120,with,IN,O
17208,Sentence: 5120,a,DT,O
17209,Sentence: 5120,large,JJ,O
17210,Sentence: 5120,number,NN,O
17211,Sentence: 5120,of,IN,O
17212,Sentence: 5120,categories,NNS,O
17213,Sentence: 5120,.,.,O
7113,Sentence: 4732,Retrieval,JJ,B
7114,Sentence: 4732,Test,NNP,I
7115,Sentence: 4732,Collection,NN,I
7116,Sentence: 4732,2,CD,O
7117,Sentence: 4732,(,(,O
7118,Sentence: 4732,TC2,NNP,O
7119,Sentence: 4732,),),O
7756,Sentence: 3408,Implementation,NN,B
7757,Sentence: 3408,:,:,O
7758,Sentence: 3408,We,PRP,O
7759,Sentence: 3408,work,VBP,O
7760,Sentence: 3408,with,IN,O
7761,Sentence: 3408,the,DT,O
7762,Sentence: 3408,labeled,VBN,O
7763,Sentence: 3408,synthetic,JJ,O
7764,Sentence: 3408,dataset,NN,O
7765,Sentence: 3408,by,IN,O
7766,Sentence: 3408,Saxena,NNP,O
7767,Sentence: 3408,et,NN,O
7768,Sentence: 3408,.,.,O
5820,Sentence: 4686,We,PRP,O
5821,Sentence: 4686,conclude,VBP,O
5822,Sentence: 4686,that,IN,O
5823,Sentence: 4686,these,DT,O
5824,Sentence: 4686,expansion,NN,O
5825,Sentence: 4686,techniques,NNS,O
5826,Sentence: 4686,improve,VBP,O
5827,Sentence: 4686,the,DT,O
5828,Sentence: 4686,robustness,NN,O
5829,Sentence: 4686,of,IN,O
5830,Sentence: 4686,the,DT,O
5831,Sentence: 4686,TREC,NNP,O
5832,Sentence: 4686,-,:,O
5833,Sentence: 4686,TS,NNP,B
5834,Sentence: 4686,test,NN,I
5835,Sentence: 4686,collections,NNS,I
5836,Sentence: 4686,",",",",O
5837,Sentence: 4686,reducing,VBG,O
5838,Sentence: 4686,the,DT,O
5839,Sentence: 4686,risk,NN,O
5840,Sentence: 4686,of,IN,O
5841,Sentence: 4686,miss,JJ,O
5842,Sentence: 4686,-,:,O
5843,Sentence: 4686,ranking,VBG,O
5844,Sentence: 4686,new,JJ,O
5845,Sentence: 4686,systems,NNS,O
5846,Sentence: 4686,that,WDT,O
5847,Sentence: 4686,were,VBD,O
5848,Sentence: 4686,not,RB,O
5849,Sentence: 4686,pooled,VBN,O
5850,Sentence: 4686,.,.,O
5851,Sentence: 4686, ,VB,O
16086,Sentence: 5082,Our,PRP$,O
16087,Sentence: 5082,proposed,VBN,O
16088,Sentence: 5082,approach,NN,O
16089,Sentence: 5082,outperforms,VBZ,O
16090,Sentence: 5082,many,JJ,O
16091,Sentence: 5082,other,JJ,O
16092,Sentence: 5082,neural,JJ,O
16093,Sentence: 5082,architectures,NNS,O
16094,Sentence: 5082,on,IN,O
16095,Sentence: 5082,TREC,NNP,O
16096,Sentence: 5082,QA,NNP,O
16097,Sentence: 5082,task,NN,O
16098,Sentence: 5082,and,CC,O
16099,Sentence: 5082,on,IN,O
16100,Sentence: 5082,the,DT,O
16101,Sentence: 5082,Yahoo,NNP,B
16102,Sentence: 5082,CQA,NNP,I
16103,Sentence: 5082,dataset,NN,I
16104,Sentence: 5082,.,.,O
16105,Sentence: 5082, ,NN,O
5645,Sentence: 3322,We,PRP,O
5646,Sentence: 3322,evaluate,VBP,O
5647,Sentence: 3322,our,PRP$,O
5648,Sentence: 3322,architecture,NN,O
5649,Sentence: 3322,on,IN,O
5650,Sentence: 3322,the,DT,O
5651,Sentence: 3322,challenging,VBG,O
5652,Sentence: 3322,LAMBADA,NNP,B
5653,Sentence: 3322,question,NN,I
5654,Sentence: 3322,answering,VBG,I
5655,Sentence: 3322,dataset,NN,I
5656,Sentence: 3322,and,CC,O
5657,Sentence: 3322,compare,VB,O
5658,Sentence: 3322,it,PRP,O
5659,Sentence: 3322,with,IN,O
5660,Sentence: 3322,the,DT,O
5661,Sentence: 3322,state,NN,O
5662,Sentence: 3322,-,:,O
5663,Sentence: 3322,of,IN,O
5664,Sentence: 3322,-,:,O
5665,Sentence: 3322,the,DT,O
5666,Sentence: 3322,-,:,O
5667,Sentence: 3322,art,NN,O
5668,Sentence: 3322,models,NNS,O
5669,Sentence: 3322,which,WDT,O
5670,Sentence: 3322,use,VBP,O
5671,Sentence: 3322,attention,NN,O
5672,Sentence: 3322,.,.,O
11608,Sentence: 5644,We,PRP,O
11609,Sentence: 5644,test,VBP,O
11610,Sentence: 5644,it,PRP,O
11611,Sentence: 5644,on,IN,O
11612,Sentence: 5644,the,DT,O
11613,Sentence: 5644,DAVIS,NNP,B
11614,Sentence: 5644,dataset,NN,I
11615,Sentence: 5644, ,NNP,O
11616,Sentence: 5644,using,VBG,O
11617,Sentence: 5644,a,DT,O
11618,Sentence: 5644,PC,NN,O
11619,Sentence: 5644,with,IN,O
11620,Sentence: 5644,an,DT,O
11621,Sentence: 5644,Intel,NNP,O
11622,Sentence: 5644,i7,NN,O
11623,Sentence: 5644,-,:,O
11624,Sentence: 5644,5820,CD,O
11625,Sentence: 5644,K,NNP,O
11626,Sentence: 5644,3.30,CD,O
11627,Sentence: 5644,GHz,NNP,O
11628,Sentence: 5644,CPU,NNP,O
11629,Sentence: 5644,and,CC,O
11630,Sentence: 5644,a,DT,O
11631,Sentence: 5644,Titan,NNP,O
11632,Sentence: 5644,X,NNP,O
11633,Sentence: 5644,GPU,NNP,O
11634,Sentence: 5644,.,.,O
7089,Sentence: 4121,In,IN,O
7090,Sentence: 4121,the,DT,O
7091,Sentence: 4121,following,NN,O
7092,Sentence: 4121,we,PRP,O
7093,Sentence: 4121,test,VBP,O
7094,Sentence: 4121,the,DT,O
7095,Sentence: 4121,MUSIK,NNP,O
7096,Sentence: 4121,algorithm,NN,O
7097,Sentence: 4121,on,IN,O
7098,Sentence: 4121,a,DT,O
7099,Sentence: 4121,medium,NN,O
7100,Sentence: 4121,sized,VBN,O
7101,Sentence: 4121,problem,NN,O
7102,Sentence: 4121,of,IN,O
7103,Sentence: 4121,USPS,NNP,B
7104,Sentence: 4121,handwritten,VBP,I
7105,Sentence: 4121,digits,NNS,I
7106,Sentence: 4121,data,NNS,I
7107,Sentence: 4121,set,NN,I
7108,Sentence: 4121,.,.,O
5959,Sentence: 4075,(,(,O
5960,Sentence: 4075,a,DT,O
5961,Sentence: 4075,),),O
5962,Sentence: 4075,is,VBZ,O
5963,Sentence: 4075,the,DT,O
5964,Sentence: 4075,top,JJ,O
5965,Sentence: 4075,10,CD,O
5966,Sentence: 4075,recall,NN,O
5967,Sentence: 4075,rate,NN,O
5968,Sentence: 4075,for,IN,O
5969,Sentence: 4075,CelebA,NNP,B
5970,Sentence: 4075,data,NNS,I
5971,Sentence: 4075,set,NN,I
5972,Sentence: 4075,and,CC,O
5973,Sentence: 4075,the,DT,O
5974,Sentence: 4075,y,NN,O
5975,Sentence: 4075,-,:,O
5976,Sentence: 4075,axis,NN,O
5977,Sentence: 4075,in,IN,O
5978,Sentence: 4075, ,NN,O
10675,Sentence: 4875,As,IN,O
10676,Sentence: 4875,we,PRP,O
10677,Sentence: 4875,shall,MD,O
10678,Sentence: 4875,see,VB,O
10679,Sentence: 4875,",",",",O
10680,Sentence: 4875,even,RB,O
10681,Sentence: 4875,with,IN,O
10682,Sentence: 4875,ample,JJ,O
10683,Sentence: 4875,training,NN,O
10684,Sentence: 4875,data,NNS,O
10685,Sentence: 4875,",",",",O
10686,Sentence: 4875,σ,NNP,O
10687,Sentence: 4875,OE,NNP,O
10688,Sentence: 4875,and,CC,O
10689,Sentence: 4875,rectangle,NN,O
10690,Sentence: 4875,embeddings,NNS,O
10691,Sentence: 4875,improve,VBP,O
10692,Sentence: 4875,on,IN,O
10693,Sentence: 4875,OE,NNP,B
10694,Sentence: 4875,.,.,O
10695,Sentence: 4875, ,NN,O
8463,Sentence: 4176,Due,NNP,O
8464,Sentence: 4176,to,TO,O
8465,Sentence: 4176,space,NN,O
8466,Sentence: 4176,restrictions,NNS,O
8467,Sentence: 4176,",",",",O
8468,Sentence: 4176,we,PRP,O
8469,Sentence: 4176,only,RB,O
8470,Sentence: 4176,included,VBD,O
8471,Sentence: 4176,the,DT,O
8472,Sentence: 4176,PR,NNP,O
8473,Sentence: 4176,curves,NNS,O
8474,Sentence: 4176,for,IN,O
8475,Sentence: 4176,the,DT,O
8476,Sentence: 4176,CIFAR,NNP,B
8477,Sentence: 4176,dataset,NN,I
8478,Sentence: 4176,",",",",O
8479,Sentence: 4176,but,CC,O
8480,Sentence: 4176,we,PRP,O
8481,Sentence: 4176,observed,VBD,O
8482,Sentence: 4176,similarly,RB,O
8483,Sentence: 4176,strong,JJ,O
8484,Sentence: 4176,PR,NNP,O
8485,Sentence: 4176,curve,NN,O
8486,Sentence: 4176,performance,NN,O
8487,Sentence: 4176,on,IN,O
8488,Sentence: 4176,both,DT,O
8489,Sentence: 4176,of,IN,O
8490,Sentence: 4176,the,DT,O
8491,Sentence: 4176,other,JJ,O
8492,Sentence: 4176,datasets,NNS,O
8493,Sentence: 4176,.,.,O
6236,Sentence: 5406,Related,JJ,B
6237,Sentence: 5406,Work,NN,I
6238,Sentence: 5406,and,CC,I
6239,Sentence: 5406,Datasets,NNS,I
6240,Sentence: 5406,.,.,O
17322,Sentence: 5887,For,IN,O
17323,Sentence: 5887,CelebA,NNP,B
17324,Sentence: 5887,and,CC,I
17325,Sentence: 5887,BMVC,NNP,I
17326,Sentence: 5887,Text,NNP,I
17327,Sentence: 5887,datasets,NNS,I
17328,Sentence: 5887,",",",",O
17329,Sentence: 5887,we,PRP,O
17330,Sentence: 5887,use,VBP,O
17331,Sentence: 5887,standard,JJ,O
17332,Sentence: 5887,debluring,NN,O
17333,Sentence: 5887,metrics,NNS,O
17334,Sentence: 5887,(,(,O
17335,Sentence: 5887,PSNR,NNP,O
17336,Sentence: 5887,",",",",O
17337,Sentence: 5887,SSIM,NNP,O
17338,Sentence: 5887,),),O
17339,Sentence: 5887,for,IN,O
17340,Sentence: 5887,evaluation,NN,O
17341,Sentence: 5887,.,.,O
3791,Sentence: 3978,It,PRP,O
3792,Sentence: 3978,is,VBZ,O
3793,Sentence: 3978,interesting,VBG,O
3794,Sentence: 3978,to,TO,O
3795,Sentence: 3978,note,VB,O
3796,Sentence: 3978,that,IN,O
3797,Sentence: 3978,for,IN,O
3798,Sentence: 3978,the,DT,O
3799,Sentence: 3978,CHART,NNP,B
3800,Sentence: 3978,and,CC,I
3801,Sentence: 3978,EOS,NNP,I
3802,Sentence: 3978,data,NNS,I
