,Sentence #,Word,POS,Tag
17,Sentence: 1549,not,RB,O
18,Sentence: 1549,a,DT,O
19,Sentence: 1549,set,NN,O
20,Sentence: 1549,of,IN,O
21,Sentence: 1549,samples,NNS,O
22,Sentence: 1549,",",",",O
23,Sentence: 1549,and,CC,O
24,Sentence: 1549,thus,RB,O
25,Sentence: 1549,there,EX,O
26,Sentence: 1549,is,VBZ,O
27,Sentence: 1549,no,DT,O
28,Sentence: 1549,i.i.d,NN,O
29,Sentence: 1549,.,.,O
30,Sentence: 1549,assumption,NN,O
31,Sentence: 1549,.,.,O
0,Sentence: 366,:,:,O
1,Sentence: 366,t,NN,O
2,Sentence: 366,(,(,O
3,Sentence: 366,where,WRB,O
4,Sentence: 366,we,PRP,O
5,Sentence: 366,adopt,VBP,O
6,Sentence: 366,the,DT,O
7,Sentence: 366,usual,JJ,O
8,Sentence: 366,notation,NN,O
9,Sentence: 366,"""",VBD,O
10,Sentence: 366,1,CD,O
11,Sentence: 366,:,:,O
12,Sentence: 366,t,NN,O
13,Sentence: 366,"""",NN,O
14,Sentence: 366,to,TO,O
15,Sentence: 366,denote,VB,O
16,Sentence: 366,the,DT,O
17,Sentence: 366,collection,NN,O
18,Sentence: 366,of,IN,O
19,Sentence: 366,integers,NNS,O
20,Sentence: 366,s,VBP,O
21,Sentence: 366,such,JJ,O
22,Sentence: 366,that,IN,O
23,Sentence: 366,1,CD,O
24,Sentence: 366,≤,JJ,O
25,Sentence: 366,s,NN,O
26,Sentence: 366,≤,NNP,O
27,Sentence: 366,t,NN,O
28,Sentence: 366,),),O
29,Sentence: 366,",",",",O
30,Sentence: 366,an,DT,O
31,Sentence: 366,action,NN,O
32,Sentence: 366,A,NNP,O
33,Sentence: 366,t,NN,O
34,Sentence: 366,∈,NNP,O
35,Sentence: 366,A.,NN,O
0,Sentence: 2030,shows,VBZ,O
1,Sentence: 2030,the,DT,O
2,Sentence: 2030,results,NNS,O
3,Sentence: 2030,on,IN,O
4,Sentence: 2030,the,DT,O
5,Sentence: 2030,Enron,NNP,B
6,Sentence: 2030,dataset,NN,I
7,Sentence: 2030,",",",",O
8,Sentence: 2030,which,WDT,O
9,Sentence: 2030,showed,VBD,O
10,Sentence: 2030,that,IN,O
11,Sentence: 2030,our,PRP$,O
12,Sentence: 2030,method,NN,O
13,Sentence: 2030,improved,VBN,O
14,Sentence: 2030,search,JJ,O
15,Sentence: 2030,efficiency,NN,O
16,Sentence: 2030,.,.,O
0,Sentence: 3866,The,DT,O
1,Sentence: 3866,historical,JJ,O
2,Sentence: 3866,dataset,NN,O
3,Sentence: 3866,is,VBZ,O
4,Sentence: 3866,needed,VBN,O
5,Sentence: 3866,for,IN,O
6,Sentence: 3866,computing,VBG,O
7,Sentence: 3866,the,DT,O
8,Sentence: 3866,stimulation,NN,O
9,Sentence: 3866,degree,NN,O
10,Sentence: 3866,sd,NN,O
11,Sentence: 3866,for,IN,O
12,Sentence: 3866,each,DT,O
13,Sentence: 3866,record,NN,O
14,Sentence: 3866,in,IN,O
15,Sentence: 3866,the,DT,O
16,Sentence: 3866,training,NN,O
17,Sentence: 3866,dataset,NN,O
18,Sentence: 3866,",",",",O
19,Sentence: 3866,because,IN,O
20,Sentence: 3866,sd,NN,O
21,Sentence: 3866,is,VBZ,O
22,Sentence: 3866,determined,VBN,O
23,Sentence: 3866,by,IN,O
24,Sentence: 3866,novelty,NN,O
25,Sentence: 3866,and,CC,O
26,Sentence: 3866,novelty,NN,O
27,Sentence: 3866,in,IN,O
28,Sentence: 3866,turn,NN,O
29,Sentence: 3866,depends,VBZ,O
30,Sentence: 3866,on,IN,O
31,Sentence: 3866,a,DT,O
32,Sentence: 3866,user,NN,O
33,Sentence: 3866,'s,POS,O
34,Sentence: 3866,historical,JJ,O
35,Sentence: 3866,accesses,NNS,O
36,Sentence: 3866,to,TO,O
37,Sentence: 3866,the,DT,O
38,Sentence: 3866,items,NNS,O
39,Sentence: 3866,(,(,O
40,Sentence: 3866,see,VB,O
41,Sentence: 3866,below,IN,O
42,Sentence: 3866,for,IN,O
43,Sentence: 3866,further,JJ,O
44,Sentence: 3866,details,NNS,O
45,Sentence: 3866,),),O
46,Sentence: 3866,.,.,O
0,Sentence: 5544,Proposed,VBN,O
1,Sentence: 5544,methods,NNS,O
2,Sentence: 5544,are,VBP,O
3,Sentence: 5544,evaluated,VBN,O
4,Sentence: 5544,by,IN,O
5,Sentence: 5544,comparing,VBG,O
6,Sentence: 5544,the,DT,O
7,Sentence: 5544,results,NNS,O
8,Sentence: 5544,with,IN,O
9,Sentence: 5544,the,DT,O
10,Sentence: 5544,intensity,NN,O
11,Sentence: 5544,images,VBZ,O
12,Sentence: 5544,captured,VBN,O
13,Sentence: 5544,on,IN,O
14,Sentence: 5544,the,DT,O
15,Sentence: 5544,same,JJ,O
16,Sentence: 5544,pixel,NN,O
17,Sentence: 5544,grid,SYM,O
18,Sentence: 5544,-,:,O
19,Sentence: 5544,line,NN,O
20,Sentence: 5544,of,IN,O
21,Sentence: 5544,events,NNS,O
22,Sentence: 5544,using,VBG,O
23,Sentence: 5544,online,NN,O
24,Sentence: 5544,available,JJ,O
25,Sentence: 5544,real,JJ,O
26,Sentence: 5544,datasets,NNS,O
27,Sentence: 5544,and,CC,O
28,Sentence: 5544,synthetic,JJ,O
29,Sentence: 5544,datasets,NNS,O
30,Sentence: 5544,produced,VBN,O
31,Sentence: 5544,by,IN,O
32,Sentence: 5544,the,DT,O
33,Sentence: 5544,event,NN,O
34,Sentence: 5544,camera,NN,O
35,Sentence: 5544,simulator,NN,O
36,Sentence: 5544,.,.,O
0,Sentence: 3086,The,DT,O
1,Sentence: 3086,verticals,NNS,O
2,Sentence: 3086,are,VBP,O
3,Sentence: 3086,created,VBN,O
4,Sentence: 3086,either,RB,O
5,Sentence: 3086,by,IN,O
6,Sentence: 3086,classifying,VBG,O
7,Sentence: 3086,items,NNS,O
8,Sentence: 3086,in,IN,O
9,Sentence: 3086,the,DT,O
10,Sentence: 3086,web,NN,B
11,Sentence: 3086,collections,NNS,I
12,Sentence: 3086,into,IN,O
13,Sentence: 3086,different,JJ,O
14,Sentence: 3086,genres,NNS,O
15,Sentence: 3086,(,(,O
16,Sentence: 3086,e.g.,JJ,O
17,Sentence: 3086,Blog,NNP,O
18,Sentence: 3086,",",",",O
19,Sentence: 3086,News,NNP,O
20,Sentence: 3086,),),O
21,Sentence: 3086,or,CC,O
22,Sentence: 3086,by,IN,O
23,Sentence: 3086,adding,VBG,O
24,Sentence: 3086,items,NNS,O
25,Sentence: 3086,from,IN,O
26,Sentence: 3086,other,JJ,O
27,Sentence: 3086,multimedia,NN,O
28,Sentence: 3086,collection,NN,O
29,Sentence: 3086,(,(,O
30,Sentence: 3086,e.g.,JJ,O
31,Sentence: 3086,Image,NNP,O
32,Sentence: 3086,",",",",O
33,Sentence: 3086,Video,NNP,O
34,Sentence: 3086,),),O
35,Sentence: 3086,.,.,O
0,Sentence: 5508,",",",",O
1,Sentence: 5508,v,NN,O
2,Sentence: 5508,n,NN,O
3,Sentence: 5508,",",",",O
4,Sentence: 5508,corresponding,VBG,O
5,Sentence: 5508,to,TO,O
6,Sentence: 5508,the,DT,O
7,Sentence: 5508,n,NN,O
8,Sentence: 5508,cameras,NNS,O
9,Sentence: 5508,",",",",O
10,Sentence: 5508,and,CC,O
11,Sentence: 5508,e,RB,O
12,Sentence: 5508,ij,JJ,O
13,Sentence: 5508,∈,NNP,O
14,Sentence: 5508,E,NNP,O
15,Sentence: 5508,ifF,NN,O
16,Sentence: 5508,ij,NN,O
17,Sentence: 5508,belongs,NNS,O
18,Sentence: 5508,to,TO,O
19,Sentence: 5508,the,DT,O
20,Sentence: 5508,collection,NN,O
21,Sentence: 5508,of,IN,O
22,Sentence: 5508,the,DT,O
23,Sentence: 5508,estimated,VBN,O
24,Sentence: 5508,fundamental,JJ,O
25,Sentence: 5508,matrices,NNS,O
26,Sentence: 5508,.,.,O
0,Sentence: 4266,Results,NNS,O
1,Sentence: 4266,on,IN,O
2,Sentence: 4266,Public,NNP,B
3,Sentence: 4266,Dataset,NNP,I
4,Sentence: 4266,.,.,O
0,Sentence: 3674,Static,JJ,O
1,Sentence: 3674,term,NN,O
2,Sentence: 3674,features,NNS,O
3,Sentence: 3674,that,WDT,O
4,Sentence: 3674,are,VBP,O
5,Sentence: 3674,dependent,JJ,O
6,Sentence: 3674,on,IN,O
7,Sentence: 3674,the,DT,O
8,Sentence: 3674,target,NN,O
9,Sentence: 3674,collection,NN,O
10,Sentence: 3674,and,CC,O
11,Sentence: 3674,background,NN,O
12,Sentence: 3674,corpora,NNS,O
13,Sentence: 3674,are,VBP,O
14,Sentence: 3674,more,RBR,O
15,Sentence: 3674,important,JJ,O
16,Sentence: 3674,for,IN,O
17,Sentence: 3674,selecting,VBG,O
18,Sentence: 3674,effective,JJ,O
19,Sentence: 3674,query,NN,O
20,Sentence: 3674,terms,NNS,O
21,Sentence: 3674,than,IN,O
22,Sentence: 3674,dynamic,JJ,O
23,Sentence: 3674,features,NNS,O
24,Sentence: 3674,derived,VBN,O
25,Sentence: 3674,from,IN,O
26,Sentence: 3674,the,DT,O
27,Sentence: 3674,stream,NN,O
28,Sentence: 3674,of,IN,O
29,Sentence: 3674,subtitles,NNS,O
30,Sentence: 3674,.,.,O
0,Sentence: 3167,In,IN,O
1,Sentence: 3167,the,DT,O
2,Sentence: 3167,experiments,NNS,O
3,Sentence: 3167,with,IN,O
4,Sentence: 3167,the,DT,O
5,Sentence: 3167,automatic,JJ,O
6,Sentence: 3167,content,NN,O
7,Sentence: 3167,extraction,NN,O
8,Sentence: 3167,(,(,O
9,Sentence: 3167,ACE,NNP,O
10,Sentence: 3167,),),O
11,Sentence: 3167,corpus,NN,O
12,Sentence: 3167,and,CC,O
13,Sentence: 3167,a,DT,O
14,Sentence: 3167,Korean,JJ,O
15,Sentence: 3167,news,NN,O
16,Sentence: 3167,corpus,NN,O
17,Sentence: 3167,",",",",O
18,Sentence: 3167,the,DT,O
19,Sentence: 3167,proposed,VBN,O
20,Sentence: 3167,model,NN,O
21,Sentence: 3167,outperformed,VBD,O
22,Sentence: 3167,the,DT,O
23,Sentence: 3167,previous,JJ,O
24,Sentence: 3167,systems,NNS,O
25,Sentence: 3167,based,VBN,O
26,Sentence: 3167,on,IN,O
27,Sentence: 3167,SVM,NNP,O
28,Sentence: 3167,tree,NN,O
29,Sentence: 3167,kernels,NNS,O
30,Sentence: 3167,even,RB,O
31,Sentence: 3167,though,IN,O
32,Sentence: 3167,it,PRP,O
33,Sentence: 3167,used,VBD,O
34,Sentence: 3167,more,RBR,O
35,Sentence: 3167,shallow,JJ,O
36,Sentence: 3167,linguistic,JJ,O
37,Sentence: 3167,knowledge,NN,O
38,Sentence: 3167,.,.,O
0,Sentence: 5122,Experiments,NNS,O
1,Sentence: 5122,on,IN,O
2,Sentence: 5122,two,CD,O
3,Sentence: 5122,benchmark,NN,O
4,Sentence: 5122,datasets,NNS,O
5,Sentence: 5122,demonstrate,VBP,O
6,Sentence: 5122,its,PRP$,O
7,Sentence: 5122,superior,JJ,O
8,Sentence: 5122,performance,NN,O
9,Sentence: 5122,",",",",O
10,Sentence: 5122,especially,RB,O
11,Sentence: 5122,on,IN,O
12,Sentence: 5122,metrics,NNS,O
13,Sentence: 5122,that,WDT,O
14,Sentence: 5122,evaluate,VBP,O
15,Sentence: 5122,relative,JJ,O
16,Sentence: 5122,importance,NN,O
17,Sentence: 5122,of,IN,O
18,Sentence: 5122,salient,JJ,O
19,Sentence: 5122,regions,NNS,O
20,Sentence: 5122,.,.,O
0,Sentence: 739,These,DT,O
1,Sentence: 739,rules,NNS,O
2,Sentence: 739,cover,VBP,O
3,Sentence: 739,97,CD,O
4,Sentence: 739,%,NN,O
5,Sentence: 739,of,IN,O
6,Sentence: 739,the,DT,O
7,Sentence: 739,training,NN,O
8,Sentence: 739,set,VBN,O
9,Sentence: 739,and,CC,O
10,Sentence: 739,perform,VB,O
11,Sentence: 739,the,DT,O
12,Sentence: 739,correct,JJ,O
13,Sentence: 739,case,NN,O
14,Sentence: 739,-,:,O
15,Sentence: 739,role,NN,O
16,Sentence: 739,assignments,NNS,O
17,Sentence: 739,on,IN,O
18,Sentence: 739,84,CD,O
19,Sentence: 739,%,NN,O
20,Sentence: 739,of,IN,O
21,Sentence: 739,the,DT,O
22,Sentence: 739,1307,CD,O
23,Sentence: 739,sentences,NNS,O
24,Sentence: 739,in,IN,O
25,Sentence: 739,the,DT,O
26,Sentence: 739,test,NN,O
27,Sentence: 739,set,NN,O
28,Sentence: 739,.,.,O
0,Sentence: 3686,The,DT,O
1,Sentence: 3686,effectiveness,NN,O
2,Sentence: 3686,of,IN,O
3,Sentence: 3686,the,DT,O
4,Sentence: 3686,proposed,VBN,O
5,Sentence: 3686,approaches,NNS,O
6,Sentence: 3686,has,VBZ,O
7,Sentence: 3686,been,VBN,O
8,Sentence: 3686,demonstrated,VBN,O
9,Sentence: 3686,by,IN,O
10,Sentence: 3686,an,DT,O
11,Sentence: 3686,extensive,JJ,O
12,Sentence: 3686,set,NN,O
13,Sentence: 3686,of,IN,O
14,Sentence: 3686,experiments,NNS,O
15,Sentence: 3686,on,IN,O
16,Sentence: 3686,the,DT,O
17,Sentence: 3686,federated,VBN,O
18,Sentence: 3686,search,NN,O
19,Sentence: 3686,testbed,NN,O
20,Sentence: 3686,of,IN,O
21,Sentence: 3686,the,DT,O
22,Sentence: 3686,Clueweb,NNP,B
23,Sentence: 3686,dataset,NN,I
24,Sentence: 3686,.,.,O
0,Sentence: 748,.b,NN,O
1,Sentence: 748,shows,VBZ,O
2,Sentence: 748,a,DT,O
3,Sentence: 748,performance,NN,O
4,Sentence: 748,comparison,NN,O
5,Sentence: 748,with,IN,O
6,Sentence: 748,previous,JJ,O
7,Sentence: 748,approaches,NNS,O
8,Sentence: 748,[,VBP,O
9,Sentence: 748,1,CD,O
10,Sentence: 748,],NNP,O
11,Sentence: 748,tested,VBD,O
12,Sentence: 748,on,IN,O
13,Sentence: 748,the,DT,O
14,Sentence: 748,same,JJ,O
15,Sentence: 748,data,NN,O
16,Sentence: 748,set,NN,O
17,Sentence: 748,(,(,O
18,Sentence: 748,though,IN,O
19,Sentence: 748,on,IN,O
20,Sentence: 748,a,DT,O
21,Sentence: 748,different,JJ,O
22,Sentence: 748,partition,NN,O
23,Sentence: 748,),),O
24,Sentence: 748,.,.,O
0,Sentence: 2261,In,IN,O
1,Sentence: 2261,brief,NN,O
2,Sentence: 2261,",",",",O
3,Sentence: 2261,it,PRP,O
4,Sentence: 2261,quantifies,VBZ,O
5,Sentence: 2261,the,DT,O
6,Sentence: 2261,accuracy,NN,O
7,Sentence: 2261,of,IN,O
8,Sentence: 2261,a,DT,O
9,Sentence: 2261,given,VBN,O
10,Sentence: 2261,relative,JJ,O
11,Sentence: 2261,validity,NN,O
12,Sentence: 2261,criterion,NN,O
13,Sentence: 2261,according,VBG,O
14,Sentence: 2261,to,TO,O
15,Sentence: 2261,whether,IN,O
16,Sentence: 2261,or,CC,O
17,Sentence: 2261,not,RB,O
18,Sentence: 2261,it,PRP,O
19,Sentence: 2261,identifies,VBZ,O
20,Sentence: 2261,the,DT,O
21,Sentence: 2261,correct,JJ,O
22,Sentence: 2261,number,NN,O
23,Sentence: 2261,of,IN,O
24,Sentence: 2261,clusters,NNS,O
25,Sentence: 2261,for,IN,O
26,Sentence: 2261,a,DT,O
27,Sentence: 2261,dataset,NN,O
28,Sentence: 2261,",",",",O
29,Sentence: 2261,ignoring,VBG,O
30,Sentence: 2261,completely,RB,O
31,Sentence: 2261,relative,JJ,O
32,Sentence: 2261,qualities,NNS,O
33,Sentence: 2261,of,IN,O
34,Sentence: 2261,the,DT,O
35,Sentence: 2261,partitions,NNS,O
36,Sentence: 2261,under,IN,O
37,Sentence: 2261,evaluation,NN,O
38,Sentence: 2261,.,.,O
0,Sentence: 1614,For,IN,O
1,Sentence: 1614,large,JJ,O
2,Sentence: 1614,data,NNS,O
3,Sentence: 1614,sets,NNS,O
4,Sentence: 1614,",",",",O
5,Sentence: 1614,kernel,NNS,O
6,Sentence: 1614,k,VBP,O
7,Sentence: 1614,-,:,O
8,Sentence: 1614,means,NNS,O
9,Sentence: 1614,is,VBZ,O
10,Sentence: 1614,very,RB,O
11,Sentence: 1614,slow,JJ,O
12,Sentence: 1614,",",",",O
13,Sentence: 1614,and,CC,O
14,Sentence: 1614,so,RB,O
15,Sentence: 1614,we,PRP,O
16,Sentence: 1614,used,VBD,O
17,Sentence: 1614,a,DT,O
18,Sentence: 1614,streaming,VBG,O
19,Sentence: 1614,method,NN,O
20,Sentence: 1614,proposed,VBN,O
21,Sentence: 1614,by,IN,O
22,Sentence: 1614,Chitta,NNP,O
23,Sentence: 1614,et,CC,O
24,Sentence: 1614,al,NN,O
25,Sentence: 1614,.,.,O
0,Sentence: 4306,Once,RB,O
1,Sentence: 4306,we,PRP,O
2,Sentence: 4306,have,VBP,O
3,Sentence: 4306,learned,VBN,O
4,Sentence: 4306,a,DT,O
5,Sentence: 4306,calibration,NN,O
6,Sentence: 4306,function,NN,O
7,Sentence: 4306,for,IN,O
8,Sentence: 4306,each,DT,O
9,Sentence: 4306,representation,NN,O
10,Sentence: 4306,",",",",O
11,Sentence: 4306,we,PRP,O
12,Sentence: 4306,convert,VBP,O
13,Sentence: 4306,the,DT,O
14,Sentence: 4306,vector,NN,O
15,Sentence: 4306,of,IN,O
16,Sentence: 4306,scores,NNS,O
17,Sentence: 4306,for,IN,O
18,Sentence: 4306,a,DT,O
19,Sentence: 4306,test,NN,O
20,Sentence: 4306,set,NN,O
21,Sentence: 4306,song,NN,O
22,Sentence: 4306,to,TO,O
23,Sentence: 4306,a,DT,O
24,Sentence: 4306,vector,NN,O
25,Sentence: 4306,of,IN,O
26,Sentence: 4306,approximate,JJ,O
27,Sentence: 4306,posterior,JJ,O
28,Sentence: 4306,probabilities,NNS,O
29,Sentence: 4306,.,.,O
0,Sentence: 4670,(,(,O
1,Sentence: 4670,e.g.,NN,O
2,Sentence: 4670,",",",",O
3,Sentence: 4670,the,DT,O
4,Sentence: 4670,Base,NNP,O
5,Sentence: 4670,Indi+Cont+Loca,NNP,O
6,Sentence: 4670,has,VBZ,O
7,Sentence: 4670,an,DT,O
8,Sentence: 4670,improvement,NN,O
9,Sentence: 4670,of,IN,O
10,Sentence: 4670,16.6,CD,O
11,Sentence: 4670,%,NN,O
12,Sentence: 4670,mAP,NN,O
13,Sentence: 4670,over,IN,O
14,Sentence: 4670,the,DT,O
15,Sentence: 4670,Base,NNP,O
16,Sentence: 4670,Indi,NNP,O
17,Sentence: 4670,",",",",O
18,Sentence: 4670,which,WDT,O
19,Sentence: 4670,obtains,VBZ,O
20,Sentence: 4670,72.6,CD,O
21,Sentence: 4670,%,NN,O
22,Sentence: 4670,mAP,NN,O
23,Sentence: 4670,on,IN,O
24,Sentence: 4670,the,DT,O
25,Sentence: 4670,MS,NNP,B
26,Sentence: 4670,Dataset,NNP,I
27,Sentence: 4670,),),O
28,Sentence: 4670,.,.,O
0,Sentence: 3458,2.3,CD,O
1,Sentence: 3458,",",",",O
2,Sentence: 3458,the,DT,O
3,Sentence: 3458,relevance,NN,O
4,Sentence: 3458,judgments,NNS,O
5,Sentence: 3458,of,IN,O
6,Sentence: 3458,almost,RB,O
7,Sentence: 3458,all,DT,O
8,Sentence: 3458,test,NN,O
9,Sentence: 3458,collections,NNS,O
10,Sentence: 3458,are,VBP,O
11,Sentence: 3458,based,VBN,O
12,Sentence: 3458,on,IN,O
13,Sentence: 3458,one,CD,O
14,Sentence: 3458,person,NN,O
15,Sentence: 3458,'s,POS,O
16,Sentence: 3458,interpretation,NN,O
17,Sentence: 3458,of,IN,O
18,Sentence: 3458,a,DT,O
19,Sentence: 3458,topic,NN,O
20,Sentence: 3458,.,.,O
0,Sentence: 2288,The,DT,O
1,Sentence: 2288,first,JJ,O
2,Sentence: 2288,two,CD,O
3,Sentence: 2288,datasets,NNS,O
4,Sentence: 2288,",",",",O
5,Sentence: 2288,CiteSeer,NNP,B
6,Sentence: 2288,and,CC,O
7,Sentence: 2288,Cora,NNP,B
8,Sentence: 2288,",",",",O
9,Sentence: 2288,are,VBP,O
10,Sentence: 2288,available,JJ,O
11,Sentence: 2288,at,IN,O
12,Sentence: 2288,http://www.cs.umd.edu,NN,O
13,Sentence: 2288,/,JJ,O
14,Sentence: 2288,projects,NNS,O
15,Sentence: 2288,/,VBP,O
16,Sentence: 2288,linqs,JJ,O
17,Sentence: 2288,/,JJ,O
18,Sentence: 2288,projects,NNS,O
19,Sentence: 2288,/,VBP,O
20,Sentence: 2288,lbc/.,NN,O
0,Sentence: 2841,We,PRP,O
1,Sentence: 2841,take,VBP,O
2,Sentence: 2841,the,DT,O
3,Sentence: 2841,Enron,NNP,B
4,Sentence: 2841,email,NN,I
5,Sentence: 2841,collection,NN,I
6,Sentence: 2841, ,NNP,O
7,Sentence: 2841,hosted,VBN,O
8,Sentence: 2841,by,IN,O
9,Sentence: 2841,CMU,NNP,O
10,Sentence: 2841,2,CD,O
11,Sentence: 2841,as,IN,O
12,Sentence: 2841,our,PRP$,O
13,Sentence: 2841,email,NN,O
14,Sentence: 2841,collection,NN,O
15,Sentence: 2841,;,:,O
16,Sentence: 2841,this,DT,O
17,Sentence: 2841,collection,NN,O
18,Sentence: 2841,contains,VBZ,O
19,Sentence: 2841,messages,NNS,O
20,Sentence: 2841,but,CC,O
21,Sentence: 2841,no,DT,O
22,Sentence: 2841, ,JJ,O
23,Sentence: 2841,attachments,NNS,O
24,Sentence: 2841,.,.,O
0,Sentence: 5980,Moreover,RB,O
1,Sentence: 5980,",",",",O
2,Sentence: 5980,although,IN,O
3,Sentence: 5980,DCCAE,NNP,O
4,Sentence: 5980,and,CC,O
5,Sentence: 5980,MDcR,NNP,O
6,Sentence: 5980,perform,NN,O
7,Sentence: 5980,favorably,RB,O
8,Sentence: 5980,on,IN,O
9,Sentence: 5980,Caltech101,NNP,B
10,Sentence: 5980,and,CC,I
11,Sentence: 5980,handwritten,VB,I
12,Sentence: 5980,",",",",O
13,Sentence: 5980,respectively,RB,O
14,Sentence: 5980,",",",",O
15,Sentence: 5980,it,PRP,O
16,Sentence: 5980,is,VBZ,O
17,Sentence: 5980,not,RB,O
18,Sentence: 5980,promising,VBG,O
19,Sentence: 5980,on,IN,O
20,Sentence: 5980,other,JJ,O
21,Sentence: 5980,datasets,NNS,O
22,Sentence: 5980,.,.,O
0,Sentence: 5971,The,DT,O
1,Sentence: 5971,work,NN,O
2,Sentence: 5971,of,IN,O
3,Sentence: 5971,[,$,O
4,Sentence: 5971,18,CD,O
5,Sentence: 5971,],NN,O
6,Sentence: 5971,used,VBD,O
7,Sentence: 5971,the,DT,O
8,Sentence: 5971,2,CD,O
9,Sentence: 5971,nd,NN,O
10,Sentence: 5971,protocol,NN,O
11,Sentence: 5971,to,TO,O
12,Sentence: 5971,evaluate,VB,O
13,Sentence: 5971,their,PRP$,O
14,Sentence: 5971,performance,NN,O
15,Sentence: 5971,in,IN,O
16,Sentence: 5971,MNIST,NNP,B
17,Sentence: 5971,",",",",I
18,Sentence: 5971,FMNIST,NNP,I
19,Sentence: 5971, ,NNP,I
20,Sentence: 5971,and,CC,I
21,Sentence: 5971,COIL100,NNP,I
22,Sentence: 5971, ,NNP,I
23,Sentence: 5971,datasets,NNS,I
24,Sentence: 5971,",",",",O
25,Sentence: 5971,whereas,IN,O
26,Sentence: 5971,the,DT,O
27,Sentence: 5971,authors,NNS,O
28,Sentence: 5971,of,IN,O
29,Sentence: 5971, ,NN,O
30,Sentence: 5971,and,CC,O
31,Sentence: 5971, ,NNP,O
32,Sentence: 5971,chose,VBD,O
33,Sentence: 5971,the,DT,O
34,Sentence: 5971,1,CD,O
35,Sentence: 5971,st,NN,O
36,Sentence: 5971,protocol,NN,O
37,Sentence: 5971,on,IN,O
38,Sentence: 5971,MNIST,NNP,B
39,Sentence: 5971,and,CC,I
40,Sentence: 5971,CIFAR10,NNP,I
41,Sentence: 5971, ,NNP,I
42,Sentence: 5971,datasets,NNS,I
43,Sentence: 5971,.,.,O
0,Sentence: 466,the,DT,O
1,Sentence: 466,experiment,NN,O
2,Sentence: 466,designer,NN,O
3,Sentence: 466,selects,VBZ,O
4,Sentence: 466,a,DT,O
5,Sentence: 466,collection,NN,O
6,Sentence: 466,of,IN,O
7,Sentence: 466,experiments,NNS,O
8,Sentence: 466,S,NNP,O
9,Sentence: 466,=,NNP,O
10,Sentence: 466,{,(,O
11,Sentence: 466,S,NNP,O
12,Sentence: 466,1,CD,O
13,Sentence: 466,",",",",O
14,Sentence: 466,S,NNP,O
15,Sentence: 466,2,CD,O
16,Sentence: 466,",",",",O
17,Sentence: 466,.,.,O
18,Sentence: 466,.,.,O
19,Sentence: 466,.,.,O
20,Sentence: 466,},),O
21,Sentence: 466,.,.,O
0,Sentence: 4438,This,DT,O
1,Sentence: 4438,is,VBZ,O
2,Sentence: 4438,in,IN,O
3,Sentence: 4438,contrast,NN,O
4,Sentence: 4438,to,TO,O
5,Sentence: 4438,other,JJ,O
6,Sentence: 4438,strategies,NNS,O
7,Sentence: 4438,(,(,O
8,Sentence: 4438,e.g.,NN,O
9,Sentence: 4438,",",",",O
10,Sentence: 4438,Apriori,NNP,O
11,Sentence: 4438,),),O
12,Sentence: 4438,",",",",O
13,Sentence: 4438,which,WDT,O
14,Sentence: 4438,compute,VBP,O
15,Sentence: 4438,all,DT,O
16,Sentence: 4438,rules,NNS,O
17,Sentence: 4438,from,IN,O
18,Sentence: 4438,the,DT,O
19,Sentence: 4438,training,NN,O
20,Sentence: 4438,set,VBN,O
21,Sentence: 4438,beforehand,NN,O
22,Sentence: 4438,(,(,O
23,Sentence: 4438,i.e.,FW,O
24,Sentence: 4438,",",",",O
25,Sentence: 4438,offline,NN,O
26,Sentence: 4438,),),O
27,Sentence: 4438,",",",",O
28,Sentence: 4438,possibly,RB,O
29,Sentence: 4438,including,VBG,O
30,Sentence: 4438,rules,NNS,O
31,Sentence: 4438,that,WDT,O
32,Sentence: 4438,might,MD,O
33,Sentence: 4438,not,RB,O
34,Sentence: 4438,be,VB,O
35,Sentence: 4438,useful,JJ,O
36,Sentence: 4438,when,WRB,O
37,Sentence: 4438,recommending,VBG,O
38,Sentence: 4438,for,IN,O
39,Sentence: 4438,objects,NNS,O
40,Sentence: 4438,in,IN,O
41,Sentence: 4438,the,DT,O
42,Sentence: 4438,test,NN,O
43,Sentence: 4438,set,NN,O
44,Sentence: 4438,.,.,O
0,Sentence: 348,For,IN,O
1,Sentence: 348,the,DT,O
2,Sentence: 348,MNIST,NNP,B
3,Sentence: 348,and,CC,I
4,Sentence: 348,SMPL,NNP,I
5,Sentence: 348,datasets,NNS,I
6,Sentence: 348,",",",",O
7,Sentence: 348,the,DT,O
8,Sentence: 348,generative,JJ,O
9,Sentence: 348,factors,NNS,O
10,Sentence: 348,are,VBP,O
11,Sentence: 348,discrete,JJ,O
12,Sentence: 348,instead,RB,O
13,Sentence: 348,of,IN,O
14,Sentence: 348,continuous,JJ,O
15,Sentence: 348,",",",",O
16,Sentence: 348,so,IN,O
17,Sentence: 348,we,PRP,O
18,Sentence: 348,change,VBP,O
19,Sentence: 348,the,DT,O
20,Sentence: 348,standard,NN,O
21,Sentence: 348,linear,JJ,O
22,Sentence: 348,regression,NN,O
23,Sentence: 348,network,NN,O
24,Sentence: 348,to,TO,O
25,Sentence: 348,a,DT,O
26,Sentence: 348,kNN,NN,O
27,Sentence: 348,-,:,O
28,Sentence: 348,classification,NN,O
29,Sentence: 348,algorithm,NN,O
30,Sentence: 348,.,.,O
