,Sentence #,Word,POS,Tag
7,Sentence: 2938,of,IN,O
8,Sentence: 2938,the,DT,O
9,Sentence: 2938,available,JJ,O
10,Sentence: 2938,datasets,NNS,O
11,Sentence: 2938,MovieLens-10,NNP,B
12,Sentence: 2938,M,NNP,I
13,Sentence: 2938,with,IN,O
14,Sentence: 2938,10,CD,O
15,Sentence: 2938,million,CD,O
16,Sentence: 2938,ratings,NNS,O
17,Sentence: 2938,from,IN,O
18,Sentence: 2938,"72,000",CD,O
19,Sentence: 2938,users,NNS,O
20,Sentence: 2938,on,IN,O
21,Sentence: 2938,"10,000",CD,O
22,Sentence: 2938,movies,NNS,O
23,Sentence: 2938,.,.,O
0,Sentence: 4499,Recent,JJ,O
1,Sentence: 4499,papers,NNS,O
2,Sentence: 4499,using,VBG,O
3,Sentence: 4499,the,DT,O
4,Sentence: 4499,WebQuestions,NNP,B
5,Sentence: 4499,dataset,NN,I
6,Sentence: 4499,have,VBP,O
7,Sentence: 4499,primarily,RB,O
8,Sentence: 4499,used,VBN,O
9,Sentence: 4499,the,DT,O
10,Sentence: 4499,average,JJ,O
11,Sentence: 4499,F1-score,NN,O
0,Sentence: 4298,Our,PRP$,O
1,Sentence: 4298,second,JJ,O
2,Sentence: 4298,dataset,NN,O
3,Sentence: 4298,(,(,O
4,Sentence: 4298,"""",JJ,O
5,Sentence: 4298,dataset,NN,O
6,Sentence: 4298,2,CD,O
7,Sentence: 4298,"""",NN,O
8,Sentence: 4298,),),O
9,Sentence: 4298,is,VBZ,O
10,Sentence: 4298,extracted,VBN,O
11,Sentence: 4298,from,IN,O
12,Sentence: 4298,the,DT,O
13,Sentence: 4298,Bitterlemons,NNP,B
14,Sentence: 4298,corpus,NN,I
15,Sentence: 4298,",",",",O
16,Sentence: 4298,which,WDT,O
17,Sentence: 4298,is,VBZ,O
18,Sentence: 4298,a,DT,O
19,Sentence: 4298,collection,NN,O
20,Sentence: 4298,of,IN,O
21,Sentence: 4298,594,CD,O
22,Sentence: 4298,opinionated,JJ,O
23,Sentence: 4298,articles,NNS,O
24,Sentence: 4298,about,IN,O
25,Sentence: 4298,the,DT,O
26,Sentence: 4298,Israel,NNP,O
27,Sentence: 4298,-,:,O
28,Sentence: 4298,Palestine,NN,O
29,Sentence: 4298,conflict,NN,O
30,Sentence: 4298,.,.,O
0,Sentence: 802,For,IN,O
1,Sentence: 802,our,PRP$,O
2,Sentence: 802,computer,NN,O
3,Sentence: 802,vision,NN,O
4,Sentence: 802,application,NN,O
5,Sentence: 802,we,PRP,O
6,Sentence: 802,used,VBD,O
7,Sentence: 802,a,DT,O
8,Sentence: 802,silhouette,JJ,O
9,Sentence: 802,image,NN,O
10,Sentence: 802,from,IN,O
11,Sentence: 802,the,DT,O
12,Sentence: 802,Mythological,NNP,B
13,Sentence: 802,Creatures,NNP,I
14,Sentence: 802,2D,CD,I
15,Sentence: 802,database,NN,I
16,Sentence: 802, ,NN,O
17,Sentence: 802,.,.,O
0,Sentence: 562,The,DT,O
1,Sentence: 562,linear,JJ,O
2,Sentence: 562,model,NN,O
3,Sentence: 562,outperforms,NNS,O
4,Sentence: 562,RNN,NNP,O
5,Sentence: 562,without,IN,O
6,Sentence: 562,pre,JJ,O
7,Sentence: 562,-,:,O
8,Sentence: 562,training,NN,O
9,Sentence: 562,on,IN,O
10,Sentence: 562,Nottingham,NNP,B
11,Sentence: 562,and,CC,I
12,Sentence: 562,JSB,NNP,I
13,Sentence: 562,datasets,NNS,I
14,Sentence: 562,",",",",O
15,Sentence: 562,but,CC,O
16,Sentence: 562,shows,VBZ,O
17,Sentence: 562,problems,NNS,O
18,Sentence: 562,with,IN,O
19,Sentence: 562,the,DT,O
20,Sentence: 562,Muse,NNP,B
21,Sentence: 562,dataset,NN,I
22,Sentence: 562,.,.,O
0,Sentence: 2546,6.1,CD,O
1,Sentence: 2546,Benchmark,NNP,B
2,Sentence: 2546,Data,NNP,I
3,Sentence: 2546,RCV1-V2,NNP,I
4,Sentence: 2546,text,NN,I
5,Sentence: 2546,data,NNS,I
6,Sentence: 2546,sets,NNS,I
7,Sentence: 2546, ,VBP,O
8,Sentence: 2546,are,VBP,O
9,Sentence: 2546,popularly,RB,O
10,Sentence: 2546,used,VBN,O
11,Sentence: 2546,as,IN,O
12,Sentence: 2546,benchmark,NN,O
13,Sentence: 2546,in,IN,O
14,Sentence: 2546,text,JJ,O
15,Sentence: 2546,classification,NN,O
16,Sentence: 2546,.,.,O
0,Sentence: 5328,Although,IN,O
1,Sentence: 5328,our,PRP$,O
2,Sentence: 5328,proposed,VBN,O
3,Sentence: 5328,method,NN,O
4,Sentence: 5328,is,VBZ,O
5,Sentence: 5328,designed,VBN,O
6,Sentence: 5328,primarily,RB,O
7,Sentence: 5328,for,IN,O
8,Sentence: 5328,large,JJ,O
9,Sentence: 5328,-,:,O
10,Sentence: 5328,scale,NN,O
11,Sentence: 5328,connectomics,NNS,O
12,Sentence: 5328,datasets,NNS,O
13,Sentence: 5328,",",",",O
14,Sentence: 5328,we,PRP,O
15,Sentence: 5328,evaluate,VBP,O
16,Sentence: 5328,our,PRP$,O
17,Sentence: 5328,method,NN,O
18,Sentence: 5328,on,IN,O
19,Sentence: 5328,the,DT,O
20,Sentence: 5328,popular,JJ,O
21,Sentence: 5328,SNEMI3D,NNP,B
22,Sentence: 5328,challenge,NN,I
23,Sentence: 5328,dataset,NN,I
24,Sentence: 5328,.,.,O
0,Sentence: 1812,The,DT,O
1,Sentence: 1812,MemeTracker,NNP,B
2,Sentence: 1812,dataset,NN,I
3,Sentence: 1812,records,NNS,O
4,Sentence: 1812,the,DT,O
5,Sentence: 1812,times,NNS,O
6,Sentence: 1812,when,WRB,O
7,Sentence: 1812,different,JJ,O
8,Sentence: 1812,blog,NN,O
9,Sentence: 1812,and,CC,O
10,Sentence: 1812,news,NN,O
11,Sentence: 1812,websites,NNS,O
12,Sentence: 1812,post,VBP,O
13,Sentence: 1812,"""",JJ,O
14,Sentence: 1812,memes,NNS,O
15,Sentence: 1812,"""",VBP,O
16,Sentence: 1812,.,.,O
0,Sentence: 3294,Other,JJ,O
1,Sentence: 3294,parameters,NNS,O
2,Sentence: 3294,",",",",O
3,Sentence: 3294,including,VBG,O
4,Sentence: 3294,the,DT,O
5,Sentence: 3294,feedback,NN,O
6,Sentence: 3294,interpolation,NN,O
7,Sentence: 3294,coefficient,NN,O
8,Sentence: 3294,α,NN,O
9,Sentence: 3294,",",",",O
10,Sentence: 3294,the,DT,O
11,Sentence: 3294,two,CD,O
12,Sentence: 3294,additional,JJ,O
13,Sentence: 3294,parameters,NNS,O
14,Sentence: 3294,σ,VBP,O
15,Sentence: 3294,and,CC,O
16,Sentence: 3294,λ,VBP,O
17,Sentence: 3294,in,IN,O
18,Sentence: 3294,PRM,NNP,O
19,Sentence: 3294,",",",",O
20,Sentence: 3294,the,DT,O
21,Sentence: 3294,passage,NN,O
22,Sentence: 3294,size,NN,O
23,Sentence: 3294,",",",",O
24,Sentence: 3294,and,CC,O
25,Sentence: 3294,the,DT,O
26,Sentence: 3294,passage,NN,O
27,Sentence: 3294,smoothing,VBG,O
28,Sentence: 3294,parameter,NN,O
29,Sentence: 3294,in,IN,O
30,Sentence: 3294,RM3-p,NNP,O
31,Sentence: 3294,",",",",O
32,Sentence: 3294,were,VBD,O
33,Sentence: 3294,all,DT,O
34,Sentence: 3294,tuned,VBN,O
35,Sentence: 3294,on,IN,O
36,Sentence: 3294,Terabyte05,NNP,B
37,Sentence: 3294,dataset,NN,I
38,Sentence: 3294,.,.,O
0,Sentence: 1785,In,IN,O
1,Sentence: 1785,the,DT,O
2,Sentence: 1785,experiments,NNS,O
3,Sentence: 1785,with,IN,O
4,Sentence: 1785,the,DT,O
5,Sentence: 1785,automatic,JJ,O
6,Sentence: 1785,content,NN,O
7,Sentence: 1785,extraction,NN,O
8,Sentence: 1785,(,(,O
9,Sentence: 1785,ACE,NNP,O
10,Sentence: 1785,),),O
11,Sentence: 1785,corpus,NN,O
12,Sentence: 1785,and,CC,O
13,Sentence: 1785,a,DT,O
14,Sentence: 1785,Korean,JJ,B
15,Sentence: 1785,news,NN,I
16,Sentence: 1785,corpus,NN,I
17,Sentence: 1785,",",",",O
18,Sentence: 1785,the,DT,O
19,Sentence: 1785,proposed,VBN,O
20,Sentence: 1785,model,NN,O
21,Sentence: 1785,outperformed,VBD,O
22,Sentence: 1785,the,DT,O
23,Sentence: 1785,previous,JJ,O
24,Sentence: 1785,systems,NNS,O
25,Sentence: 1785,based,VBN,O
26,Sentence: 1785,on,IN,O
27,Sentence: 1785,SVM,NNP,O
28,Sentence: 1785,tree,NN,O
29,Sentence: 1785,kernels,NNS,O
30,Sentence: 1785,even,RB,O
31,Sentence: 1785,though,IN,O
32,Sentence: 1785,it,PRP,O
33,Sentence: 1785,used,VBD,O
34,Sentence: 1785,more,RBR,O
35,Sentence: 1785,shallow,JJ,O
36,Sentence: 1785,linguistic,JJ,O
37,Sentence: 1785,knowledge,NN,O
38,Sentence: 1785,.,.,O
0,Sentence: 3599,This,DT,O
1,Sentence: 3599,so,VBZ,O
2,Sentence: 3599,-,:,O
3,Sentence: 3599,called,VBN,O
4,Sentence: 3599,"""",CD,B
5,Sentence: 3599,Million,NNP,I
6,Sentence: 3599,Musical,NNP,I
7,Sentence: 3599,Tweets,NNP,I
8,Sentence: 3599,Dataset,NNP,I
9,Sentence: 3599,"""",VBD,I
10,Sentence: 3599,5,CD,I
11,Sentence: 3599,(,(,I
12,Sentence: 3599,MMTD,NNP,I
13,Sentence: 3599,),),I
14,Sentence: 3599,is,VBZ,O
15,Sentence: 3599,an,DT,O
16,Sentence: 3599,extension,NN,O
17,Sentence: 3599,of,IN,O
18,Sentence: 3599,the,DT,O
19,Sentence: 3599,"""",NNP,B
20,Sentence: 3599,MusicMicro,NNP,I
21,Sentence: 3599,"""",NNP,I
22,Sentence: 3599,set,NN,I
23,Sentence: 3599,",",",",O
24,Sentence: 3599,is,VBZ,O
25,Sentence: 3599,freely,RB,O
26,Sentence: 3599,available,JJ,O
27,Sentence: 3599,",",",",O
28,Sentence: 3599,and,CC,O
29,Sentence: 3599,comprises,VBZ,O
30,Sentence: 3599,almost,RB,O
31,Sentence: 3599,"1,100,000",CD,O
32,Sentence: 3599,listening,JJ,O
33,Sentence: 3599,events,NNS,O
34,Sentence: 3599,of,IN,O
35,Sentence: 3599,"215,000",CD,O
36,Sentence: 3599,users,NNS,O
37,Sentence: 3599,listening,VBG,O
38,Sentence: 3599,to,TO,O
39,Sentence: 3599,a,DT,O
40,Sentence: 3599,total,NN,O
41,Sentence: 3599,of,IN,O
42,Sentence: 3599,"134,000",CD,O
43,Sentence: 3599,unique,JJ,O
44,Sentence: 3599,songs,NNS,O
45,Sentence: 3599,by,IN,O
46,Sentence: 3599,"25,000",CD,O
47,Sentence: 3599,unique,JJ,O
48,Sentence: 3599,artists,NNS,O
49,Sentence: 3599,.,.,O
0,Sentence: 5734,The,DT,O
1,Sentence: 5734,PCD,NNP,B
2,Sentence: 5734,dataset,NN,I
3,Sentence: 5734, ,NN,O
4,Sentence: 5734,is,VBZ,O
5,Sentence: 5734,a,DT,O
6,Sentence: 5734,dataset,NN,O
7,Sentence: 5734,for,IN,O
8,Sentence: 5734,detecting,VBG,O
9,Sentence: 5734,scene,NN,O
10,Sentence: 5734,changes,NNS,O
11,Sentence: 5734,from,IN,O
12,Sentence: 5734,a,DT,O
13,Sentence: 5734,pair,NN,O
14,Sentence: 5734,of,IN,O
15,Sentence: 5734,street,NN,O
16,Sentence: 5734,view,NN,O
17,Sentence: 5734,panorama,NN,O
18,Sentence: 5734,images,NNS,O
19,Sentence: 5734,.,.,O
0,Sentence: 230,We,PRP,O
1,Sentence: 230,evaluate,VBP,O
2,Sentence: 230,the,DT,O
3,Sentence: 230,performance,NN,O
4,Sentence: 230,by,IN,O
5,Sentence: 230,measuring,VBG,O
6,Sentence: 230,the,DT,O
7,Sentence: 230,accuracy,NN,O
8,Sentence: 230,of,IN,O
9,Sentence: 230,assigning,VBG,O
10,Sentence: 230,the,DT,O
11,Sentence: 230,correct,JJ,O
12,Sentence: 230,scene,NN,O
13,Sentence: 230,label,NN,O
14,Sentence: 230,to,TO,O
15,Sentence: 230,an,DT,O
16,Sentence: 230,image,NN,O
17,Sentence: 230,on,IN,O
18,Sentence: 230,the,DT,O
19,Sentence: 230,MIT,NNP,B
20,Sentence: 230,outdoor,JJ,I
21,Sentence: 230,scene,NN,I
22,Sentence: 230,dataset,NN,I
23,Sentence: 230,.,.,O
0,Sentence: 3818,unpruned,JJ,O
1,Sentence: 3818,N,NNP,O
2,Sentence: 3818,-grams,NNP,O
3,Sentence: 3818,extracted,VBD,O
4,Sentence: 3818,from,IN,O
5,Sentence: 3818,the,DT,O
6,Sentence: 3818,english,JJ,B
7,Sentence: 3818,Europarl,NNP,I
8,Sentence: 3818,parallel,NN,I
9,Sentence: 3818,corpus,NN,I
10,Sentence: 3818,;,:,O
11,Sentence: 3818,YahooV2,CC,B
0,Sentence: 5463,Moreover,RB,O
1,Sentence: 5463,",",",",O
2,Sentence: 5463,on,IN,O
3,Sentence: 5463,the,DT,O
4,Sentence: 5463,MSD,NNP,B
5,Sentence: 5463,spleen,JJ,I
6,Sentence: 5463,dataset,NN,I
7,Sentence: 5463,",",",",O
8,Sentence: 5463,a,DT,O
9,Sentence: 5463,challenging,VBG,O
10,Sentence: 5463,public,JJ,O
11,Sentence: 5463,dataset,NN,O
12,Sentence: 5463,",",",",O
13,Sentence: 5463,EBP,NNP,O
14,Sentence: 5463,outperforms,VBZ,O
15,Sentence: 5463,RSTN,NNP,O
16,Sentence: 5463,by,IN,O
17,Sentence: 5463,more,JJR,O
18,Sentence: 5463,than,IN,O
19,Sentence: 5463,2,CD,O
20,Sentence: 5463,%,NN,O
21,Sentence: 5463,.,.,O
0,Sentence: 3692,For,IN,O
1,Sentence: 3692,example,NN,O
2,Sentence: 3692,",",",",O
3,Sentence: 3692,the,DT,O
4,Sentence: 3692,JCD,NNP,O
5,Sentence: 3692,is,VBZ,O
6,Sentence: 3692,tested,VBN,O
7,Sentence: 3692,on,IN,O
8,Sentence: 3692,NISTER,NNP,B
9,Sentence: 3692, ,NNP,I
10,Sentence: 3692,and,CC,I
11,Sentence: 3692,Wang,NNP,I
12,Sentence: 3692,databases,VBZ,I
13,Sentence: 3692,which,WDT,O
14,Sentence: 3692,contain,VBP,O
15,Sentence: 3692,natural,JJ,O
16,Sentence: 3692,color,NN,O
17,Sentence: 3692,images,NNS,O
18,Sentence: 3692,",",",",O
19,Sentence: 3692,the,DT,O
20,Sentence: 3692,BTDH,NNP,O
21,Sentence: 3692,on,IN,O
22,Sentence: 3692,the,DT,O
23,Sentence: 3692,IRMA,NNP,B
24,Sentence: 3692,database,NN,I
25,Sentence: 3692,consisting,NN,O
26,Sentence: 3692,of,IN,O
27,Sentence: 3692,grayscale,JJ,O
28,Sentence: 3692,medical,JJ,O
29,Sentence: 3692,radiology,NN,O
30,Sentence: 3692,images,NNS,O
31,Sentence: 3692,",",",",O
32,Sentence: 3692,and,CC,O
33,Sentence: 3692,the,DT,O
34,Sentence: 3692,SpCD,NNP,O
0,Sentence: 5646,On,IN,O
1,Sentence: 5646,the,DT,O
2,Sentence: 5646,Visual,NNP,B
3,Sentence: 5646,Dialog,NNP,I
4,Sentence: 5646,v1.0,NN,I
5,Sentence: 5646,dataset,NN,I
6,Sentence: 5646,",",",",O
7,Sentence: 5646,the,DT,O
8,Sentence: 5646,proposed,VBN,O
9,Sentence: 5646,synergistic,JJ,O
10,Sentence: 5646,network,NN,O
11,Sentence: 5646,boosts,VBZ,O
12,Sentence: 5646,the,DT,O
13,Sentence: 5646,discriminative,JJ,O
14,Sentence: 5646,visual,JJ,O
15,Sentence: 5646,dialog,NN,O
16,Sentence: 5646,model,NN,O
17,Sentence: 5646,to,TO,O
18,Sentence: 5646,achieve,VB,O
19,Sentence: 5646,a,DT,O
20,Sentence: 5646,new,JJ,O
21,Sentence: 5646,state,NN,O
22,Sentence: 5646,-,:,O
23,Sentence: 5646,of,IN,O
24,Sentence: 5646,-,:,O
25,Sentence: 5646,the,DT,O
26,Sentence: 5646,-,:,O
27,Sentence: 5646,art,NN,O
28,Sentence: 5646,of,IN,O
29,Sentence: 5646,57.88,CD,O
30,Sentence: 5646,%,NN,O
31,Sentence: 5646,normalized,VBN,O
32,Sentence: 5646,discounted,VBN,O
33,Sentence: 5646,cumulative,JJ,O
34,Sentence: 5646,gain,NN,O
35,Sentence: 5646,.,.,O
0,Sentence: 1605,We,PRP,O
1,Sentence: 1605,applied,VBD,O
2,Sentence: 1605,our,PRP$,O
3,Sentence: 1605,GSBM+MVPois,NNP,O
4,Sentence: 1605,on,IN,O
5,Sentence: 1605,IMDb,NNP,B
6,Sentence: 1605,3,CD,I
7,Sentence: 1605,dataset,NN,I
8,Sentence: 1605,.,.,O
0,Sentence: 5764,As,IN,O
1,Sentence: 5764,for,IN,O
2,Sentence: 5764,the,DT,O
3,Sentence: 5764,SYSU,NNP,B
4,Sentence: 5764,-,:,I
5,Sentence: 5764,MM01,NNP,I
6,Sentence: 5764,dataset,NN,I
7,Sentence: 5764,",",",",O
8,Sentence: 5764,the,DT,O
9,Sentence: 5764,gallery,NN,O
10,Sentence: 5764,consists,VBZ,O
11,Sentence: 5764,of,IN,O
12,Sentence: 5764,visible,JJ,O
13,Sentence: 5764,images,NNS,O
14,Sentence: 5764,",",",",O
15,Sentence: 5764,the,DT,O
16,Sentence: 5764,results,NNS,O
17,Sentence: 5764,go,VBP,O
18,Sentence: 5764,the,DT,O
19,Sentence: 5764,other,JJ,O
20,Sentence: 5764,way,NN,O
21,Sentence: 5764,round,NN,O
22,Sentence: 5764,.,.,O
0,Sentence: 1060,Since,IN,O
1,Sentence: 1060,253,CD,O
2,Sentence: 1060,of,IN,O
3,Sentence: 1060,the,DT,O
4,Sentence: 1060,sample,NN,O
5,Sentence: 1060,images,NNS,O
6,Sentence: 1060,from,IN,O
7,Sentence: 1060,the,DT,O
8,Sentence: 1060,original,JJ,O
9,Sentence: 1060,3987,CD,B
10,Sentence: 1060,FLIC,NNP,I
11,Sentence: 1060,training,NN,I
12,Sentence: 1060,set,NN,I
13,Sentence: 1060,came,VBD,O
14,Sentence: 1060,from,IN,O
15,Sentence: 1060,the,DT,O
16,Sentence: 1060,same,JJ,O
17,Sentence: 1060,scene,NN,O
18,Sentence: 1060,as,IN,O
19,Sentence: 1060,a,DT,O
20,Sentence: 1060,test,NN,O
21,Sentence: 1060,set,VBN,O
22,Sentence: 1060,sample,NN,O
23,Sentence: 1060,(,(,O
24,Sentence: 1060,and,CC,O
25,Sentence: 1060,were,VBD,O
26,Sentence: 1060,therefore,RB,O
27,Sentence: 1060,removed,VBN,O
28,Sentence: 1060,by,IN,O
29,Sentence: 1060,the,DT,O
30,Sentence: 1060,above,JJ,O
31,Sentence: 1060,procedure,NN,O
32,Sentence: 1060,),),O
33,Sentence: 1060,",",",",O
34,Sentence: 1060,we,PRP,O
35,Sentence: 1060,added,VBD,O
36,Sentence: 1060,these,DT,O
37,Sentence: 1060,images,NNS,O
38,Sentence: 1060,back,RB,O
39,Sentence: 1060,so,RB,O
40,Sentence: 1060,that,IN,O
41,Sentence: 1060,the,DT,O
42,Sentence: 1060,FLIC,NNP,B
43,Sentence: 1060,-,:,I
44,Sentence: 1060,plus,CC,I
45,Sentence: 1060,training,NN,I
46,Sentence: 1060,set,NN,O
47,Sentence: 1060,is,VBZ,O
48,Sentence: 1060,a,DT,O
49,Sentence: 1060,superset,NN,O
50,Sentence: 1060,of,IN,O
51,Sentence: 1060,the,DT,O
52,Sentence: 1060,original,JJ,O
53,Sentence: 1060,FLIC,NNP,B
54,Sentence: 1060,training,NN,I
55,Sentence: 1060,set,NN,I
56,Sentence: 1060,.,.,O
0,Sentence: 654,In,IN,O
1,Sentence: 654, ,NNP,O
2,Sentence: 654,we,PRP,O
3,Sentence: 654,plot,VBP,O
4,Sentence: 654,the,DT,O
5,Sentence: 654,results,NNS,O
6,Sentence: 654,of,IN,O
7,Sentence: 654,our,PRP$,O
8,Sentence: 654,method,NN,O
9,Sentence: 654,(,(,O
10,Sentence: 654,named,VBN,O
11,Sentence: 654,RankMatch,NNP,O
12,Sentence: 654,),),O
13,Sentence: 654,",",",",O
14,Sentence: 654,for,IN,O
15,Sentence: 654,M,NNP,O
16,Sentence: 654,=,NNP,O
17,Sentence: 654,R,NNP,O
18,Sentence: 654,",",",",O
19,Sentence: 654,compared,VBN,O
20,Sentence: 654,to,TO,O
21,Sentence: 654,those,DT,O
22,Sentence: 654,achieved,VBN,O
23,Sentence: 654,by,IN,O
24,Sentence: 654,a,DT,O
25,Sentence: 654,number,NN,O
26,Sentence: 654,of,IN,O
27,Sentence: 654,state,NN,O
28,Sentence: 654,-,:,O
29,Sentence: 654,of,IN,O
30,Sentence: 654,-,:,O
31,Sentence: 654,the,DT,O
32,Sentence: 654,-,:,O
33,Sentence: 654,art,NN,O
34,Sentence: 654,methods,NNS,O
35,Sentence: 654,which,WDT,O
36,Sentence: 654,have,VBP,O
37,Sentence: 654,published,VBN,O
38,Sentence: 654,NDCG,NNP,O
39,Sentence: 654,scores,NNS,O
40,Sentence: 654,in,IN,O
41,Sentence: 654,at,IN,O
42,Sentence: 654,least,JJS,O
43,Sentence: 654,two,CD,O
44,Sentence: 654,of,IN,O
45,Sentence: 654,the,DT,O
46,Sentence: 654,datasets,NNS,O
47,Sentence: 654,:,:,O
48,Sentence: 654,RankBoost,NNP,B
49,Sentence: 654,",",",",O
50,Sentence: 654,RankSVM,NNP,B
51,Sentence: 654,",",",",O
52,Sentence: 654,FRank,NNP,B
53,Sentence: 654,",",",",O
54,Sentence: 654,ListNet,NNP,B
55,Sentence: 654,",",",",O
56,Sentence: 654,AdaRank,NNP,B
57,Sentence: 654,",",",",O
58,Sentence: 654,QBRank,NNP,B
59,Sentence: 654,",",",",O
60,Sentence: 654,IsoRank,NNP,B
61,Sentence: 654,",",",",O
62,Sentence: 654,SortNet,NNP,B
63,Sentence: 654,",",",",O
64,Sentence: 654,StructRank,NNP,B
65,Sentence: 654, ,NNP,O
66,Sentence: 654,and,CC,O
67,Sentence: 654,C,NNP,B
68,Sentence: 654,-,:,I
69,Sentence: 654,CRF,NN,I
70,Sentence: 654,.,.,O
0,Sentence: 1986,A,DT,O
1,Sentence: 1986,classic,JJ,O
2,Sentence: 1986,example,NN,O
3,Sentence: 1986,of,IN,O
4,Sentence: 1986,this,DT,O
5,Sentence: 1986,type,NN,O
6,Sentence: 1986,of,IN,O
7,Sentence: 1986,similarity,NN,O
8,Sentence: 1986,is,VBZ,O
9,Sentence: 1986,the,DT,O
10,Sentence: 1986,Cylinder,NNP,B
11,Sentence: 1986,-,:,I
12,Sentence: 1986,Bell,NNP,I
13,Sentence: 1986,-,:,I
14,Sentence: 1986,Funnel,NNP,I
15,Sentence: 1986,artificial,JJ,I
16,Sentence: 1986,data,NNS,I
17,Sentence: 1986,set,NN,I
18,Sentence: 1986,",",",",O
19,Sentence: 1986,where,WRB,O
20,Sentence: 1986,there,EX,O
21,Sentence: 1986,is,VBZ,O
22,Sentence: 1986,noise,NN,O
23,Sentence: 1986,around,IN,O
24,Sentence: 1986,the,DT,O
25,Sentence: 1986,underlying,JJ,O
26,Sentence: 1986,shape,NN,O
27,Sentence: 1986,",",",",O
28,Sentence: 1986,but,CC,O
29,Sentence: 1986,also,RB,O
30,Sentence: 1986,noise,RB,O
31,Sentence: 1986,in,IN,O
32,Sentence: 1986,the,DT,O
33,Sentence: 1986,index,NN,O
34,Sentence: 1986,of,IN,O
35,Sentence: 1986,where,WRB,O
36,Sentence: 1986,the,DT,O
37,Sentence: 1986,underlying,JJ,O
38,Sentence: 1986,shape,NN,O
39,Sentence: 1986,transitions,NNS,O
40,Sentence: 1986,.,.,O
0,Sentence: 3721,We,PRP,O
1,Sentence: 3721,evaluate,VBP,O
2,Sentence: 3721,our,PRP$,O
3,Sentence: 3721,Bayesian,JJ,O
4,Sentence: 3721,learning,NN,O
5,Sentence: 3721,approach,NN,O
6,Sentence: 3721,by,IN,O
7,Sentence: 3721,conducting,VBG,O
8,Sentence: 3721,extensive,JJ,O
9,Sentence: 3721,experiments,NNS,O
10,Sentence: 3721,on,IN,O
11,Sentence: 3721,the,DT,O
12,Sentence: 3721,TREC,NNP,B
13,Sentence: 3721,2004,CD,I
14,Sentence: 3721,-,:,I
15,Sentence: 3721,2007,CD,I
16,Sentence: 3721,Genomics,NNP,I
17,Sentence: 3721,data,NNS,I
18,Sentence: 3721,sets,NNS,I
19,Sentence: 3721,.,.,O
0,Sentence: 3571,The,DT,O
1,Sentence: 3571,Vine,NNP,B
2,Sentence: 3571,dataset,NN,I
3,Sentence: 3571,is,VBZ,O
4,Sentence: 3571,used,VBN,O
5,Sentence: 3571,in,IN,O
6,Sentence: 3571,.,.,O
0,Sentence: 1041,Remarkably,RB,O
1,Sentence: 1041,",",",",O
2,Sentence: 1041,the,DT,O
3,Sentence: 1041,recall,JJ,O
4,Sentence: 1041,rate@top-1,JJ,O
5,Sentence: 1041,improves,NNS,O
6,Sentence: 1041,from,IN,O
7,Sentence: 1041,22.5,CD,O
8,Sentence: 1041,%,NN,O
9,Sentence: 1041,in,IN,O
10,Sentence: 1041, ,NNP,O
11,Sentence: 1041,(,(,O
12,Sentence: 1041,or,CC,O
13,Sentence: 1041,40.7,CD,O
14,Sentence: 1041,%,NN,O
15,Sentence: 1041,in,IN,O
16,Sentence: 1041,),),O
17,Sentence: 1041,to,TO,O
18,Sentence: 1041,89.8,CD,O
19,Sentence: 1041,%,NN,O
20,Sentence: 1041,on,IN,O
21,Sentence: 1041,CVUSA,NNP,B
22,Sentence: 1041,benchmark,NN,I
23,Sentence: 1041,",",",",O
24,Sentence: 1041,and,CC,O
25,Sentence: 1041,from,IN,O
26,Sentence: 1041,20.1,CD,O
27,Sentence: 1041,%,NN,O
28,Sentence: 1041, ,NN,O
29,Sentence: 1041,(,(,O
30,Sentence: 1041,or,CC,O
31,Sentence: 1041,46.9,CD,O
32,Sentence: 1041,%,NN,O
33,Sentence: 1041,in,IN,O
34,Sentence: 1041,),),O
35,Sentence: 1041,to,TO,O
36,Sentence: 1041,81.0,CD,O
37,Sentence: 1041,%,NN,O
38,Sentence: 1041,on,IN,O
39,Sentence: 1041,the,DT,O
40,Sentence: 1041,new,JJ,O
41,Sentence: 1041,CVACT,NNP,B
42,Sentence: 1041,dataset,NN,I
43,Sentence: 1041,.,.,O
0,Sentence: 4647,As,IN,O
1,Sentence: 4647,",",",",O
2,Sentence: 4647,we,PRP,O
3,Sentence: 4647,train,VBP,O
4,Sentence: 4647,the,DT,O
5,Sentence: 4647,regression,NN,O
6,Sentence: 4647,(,(,O
7,Sentence: 4647,to,TO,O
8,Sentence: 4647,5,CD,O
9,Sentence: 4647,ground,NN,O
10,Sentence: 4647,truth,NN,O
11,Sentence: 4647,landmarks,NNS,O
12,Sentence: 4647,),),O
13,Sentence: 4647,on,IN,O
14,Sentence: 4647,the,DT,O
15,Sentence: 4647,MAFL,NNP,B
16,Sentence: 4647,training,NN,I
17,Sentence: 4647,set,NN,I
18,Sentence: 4647,(,(,O
19,Sentence: 4647,19k,CD,O
20,Sentence: 4647,images,NNS,O
21,Sentence: 4647,),),O
22,Sentence: 4647,and,CC,O
23,Sentence: 4647,test,NN,O
24,Sentence: 4647,on,IN,O
25,Sentence: 4647,the,DT,O
26,Sentence: 4647,MAFL,NNP,B
27,Sentence: 4647,test,NN,I
28,Sentence: 4647,set,NN,I
29,Sentence: 4647,(,(,O
30,Sentence: 4647,1k,CD,O
